"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Sep 19 23:04:01 GMT 2023","Tue Sep 19 23:04:01 GMT 2023","0","tests","Test Widgets Page","TestWidgetsPage","","","test_change_slider_value",""
"broken","Tue Sep 19 23:03:51 GMT 2023","Tue Sep 19 23:03:51 GMT 2023","0","tests","Test Interactions Page","TestInteractionsPage","","","test_axis_restricted_y",""
"broken","Tue Sep 19 23:03:10 GMT 2023","Tue Sep 19 23:03:10 GMT 2023","0","tests","Elements","TestElements","","","test_web_table_add_new_person_and_check_this",""
"skipped","Tue Sep 19 23:03:09 GMT 2023","Tue Sep 19 23:03:09 GMT 2023","0","tests","Elements","TestElements","","","test_radio_button",""
"broken","Tue Sep 19 23:03:19 GMT 2023","Tue Sep 19 23:03:19 GMT 2023","0","tests","Elements","TestElements","","","test_bad_request_link_response_code",""
"broken","Tue Sep 19 23:02:57 GMT 2023","Tue Sep 19 23:02:57 GMT 2023","0","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_alert_appear_5_sec",""
"broken","Tue Sep 19 23:03:04 GMT 2023","Tue Sep 19 23:03:04 GMT 2023","0","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_small_modal_window_text",""
"broken","Tue Sep 19 23:03:01 GMT 2023","Tue Sep 19 23:03:01 GMT 2023","0","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_frame_size",""
"broken","Tue Sep 19 23:02:59 GMT 2023","Tue Sep 19 23:02:59 GMT 2023","0","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_confirm_alert",""
"broken","Tue Sep 19 23:03:13 GMT 2023","Tue Sep 19 23:03:13 GMT 2023","0","tests","Elements","TestElements","","","test_web_table_update_person_info",""
"broken","Tue Sep 19 23:03:41 GMT 2023","Tue Sep 19 23:03:41 GMT 2023","0","tests","Test Interactions Page","TestInteractionsPage","","","test_check_change_size_resizable_windows",""
"broken","Tue Sep 19 23:04:14 GMT 2023","Tue Sep 19 23:04:14 GMT 2023","0","tests","Test Widgets Page","TestWidgetsPage","","","test_menu_tabs_and_subtabs",""
"broken","Tue Sep 19 23:03:03 GMT 2023","Tue Sep 19 23:03:03 GMT 2023","0","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_nested_frame",""
"broken","Tue Sep 19 23:03:49 GMT 2023","Tue Sep 19 23:03:49 GMT 2023","0","tests","Test Interactions Page","TestInteractionsPage","","","test_sample_drag_box",""
"broken","Tue Sep 19 23:03:58 GMT 2023","Tue Sep 19 23:03:58 GMT 2023","0","tests","Test Widgets Page","TestWidgetsPage","","","test_check_entered_date",""
