"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 08 07:09:54 GMT 2023","Sun Oct 08 07:10:09 GMT 2023","15079","tests","Test Widgets Page","TestWidgetsPage","","","test_all_tool_tips",""
"passed","Sun Oct 08 07:00:16 GMT 2023","Sun Oct 08 07:00:28 GMT 2023","12302","tests","Elements","TestElements","","","test_no_content_link_response_code",""
"passed","Sun Oct 08 07:08:19 GMT 2023","Sun Oct 08 07:08:31 GMT 2023","12069","tests","Test Widgets Page","TestWidgetsPage","","","test_fill_single_complete",""
"passed","Sun Oct 08 07:03:20 GMT 2023","Sun Oct 08 07:03:35 GMT 2023","15008","tests","Test Interactions Page","TestInteractionsPage","","","test_check_drop_will_not_revert",""
"passed","Sun Oct 08 06:59:10 GMT 2023","Sun Oct 08 06:59:13 GMT 2023","2918","tests","Elements","TestElements","","","test_web_table_add_new_person_and_check_this",""
"passed","Sun Oct 08 07:02:26 GMT 2023","Sun Oct 08 07:02:38 GMT 2023","12441","tests","Test Interactions Page","TestInteractionsPage","","","test_check_change_grid_order",""
"passed","Sun Oct 08 07:02:56 GMT 2023","Sun Oct 08 07:03:00 GMT 2023","3322","tests","Test Interactions Page","TestInteractionsPage","","","test_check_drag_and_drop_acceptable",""
"passed","Sun Oct 08 07:02:23 GMT 2023","Sun Oct 08 07:02:25 GMT 2023","2521","tests","Test Interactions Page","TestInteractionsPage","","","test_check_change_list_order",""
"skipped","Sun Oct 08 07:07:57 GMT 2023","Sun Oct 08 07:08:01 GMT 2023","3310","tests","Test Widgets Page","TestWidgetsPage","","","test_accordian_title_and_content",""
"skipped","Sun Oct 08 06:59:06 GMT 2023","Sun Oct 08 06:59:09 GMT 2023","2114","tests","Elements","TestElements","","","test_radio_button",""
"passed","Sun Oct 08 07:09:05 GMT 2023","Sun Oct 08 07:09:11 GMT 2023","5127","tests","Test Widgets Page","TestWidgetsPage","","","test_progress_bar_value",""
"passed","Sun Oct 08 07:09:24 GMT 2023","Sun Oct 08 07:09:26 GMT 2023","2184","tests","Test Widgets Page","TestWidgetsPage","","","test_origin_tab",""
"passed","Sun Oct 08 06:57:40 GMT 2023","Sun Oct 08 06:57:41 GMT 2023","1801","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_alert_text",""
"passed","Sun Oct 08 06:58:16 GMT 2023","Sun Oct 08 06:58:18 GMT 2023","2109","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_frame_size",""
"passed","Sun Oct 08 07:01:30 GMT 2023","Sun Oct 08 07:01:42 GMT 2023","11652","tests","Elements","TestElements","","","test_appear_button",""
"passed","Sun Oct 08 07:01:50 GMT 2023","Sun Oct 08 07:02:04 GMT 2023","13647","tests","Elements","TestFormsPage","","","test_form_input_and_output_data",""
"passed","Sun Oct 08 07:02:05 GMT 2023","Sun Oct 08 07:02:08 GMT 2023","2829","tests","Test Interactions Page","TestInteractionsPage","","","test_check_change_list_order",""
"passed","Sun Oct 08 06:58:35 GMT 2023","Sun Oct 08 06:58:48 GMT 2023","12093","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_large_modal_window_text",""
"passed","Sun Oct 08 06:59:18 GMT 2023","Sun Oct 08 06:59:22 GMT 2023","4032","tests","Elements","TestElements","","","test_web_table_update_person_info",""
"passed","Sun Oct 08 06:58:52 GMT 2023","Sun Oct 08 06:59:06 GMT 2023","13227","tests","Elements","TestElements","","","test_check_box",""
"passed","Sun Oct 08 07:08:02 GMT 2023","Sun Oct 08 07:08:14 GMT 2023","12169","tests","Test Widgets Page","TestWidgetsPage","","","test_fill_multi_auto_complete",""
"skipped","Sun Oct 08 07:10:10 GMT 2023","Sun Oct 08 07:10:13 GMT 2023","2542","tests","Test Widgets Page","TestWidgetsPage","","","test_menu_tabs_and_subtabs",""
"passed","Sun Oct 08 07:09:12 GMT 2023","Sun Oct 08 07:09:23 GMT 2023","11864","tests","Test Widgets Page","TestWidgetsPage","","","test_what_tab",""
"passed","Sun Oct 08 07:02:43 GMT 2023","Sun Oct 08 07:02:55 GMT 2023","12898","tests","Test Interactions Page","TestInteractionsPage","","","test_check_drag_and_drop_simple",""
"passed","Sun Oct 08 07:09:47 GMT 2023","Sun Oct 08 07:09:50 GMT 2023","2414","tests","Test Widgets Page","TestWidgetsPage","","","test_message_after_hover_to_text",""
"passed","Sun Oct 08 07:03:54 GMT 2023","Sun Oct 08 07:07:57 GMT 2023","242826","tests","Test Interactions Page","TestInteractionsPage","","","test_axis_restricted_y",""
"passed","Sun Oct 08 07:03:40 GMT 2023","Sun Oct 08 07:03:53 GMT 2023","12951","tests","Test Interactions Page","TestInteractionsPage","","","test_axis_restricted_x",""
"passed","Sun Oct 08 07:08:15 GMT 2023","Sun Oct 08 07:08:18 GMT 2023","2746","tests","Test Widgets Page","TestWidgetsPage","","","test_remove_all_colors",""
"passed","Sun Oct 08 07:03:36 GMT 2023","Sun Oct 08 07:03:39 GMT 2023","2887","tests","Test Interactions Page","TestInteractionsPage","","","test_sample_drag_box",""
"passed","Sun Oct 08 06:58:19 GMT 2023","Sun Oct 08 06:58:31 GMT 2023","11864","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_nested_frame",""
"passed","Sun Oct 08 07:00:49 GMT 2023","Sun Oct 08 07:01:01 GMT 2023","12254","tests","Elements","TestElements","","","test_not_found_link_response_code",""
