"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Sep 19 22:38:32 GMT 2023","Tue Sep 19 22:38:32 GMT 2023","0","tests","Elements","TestElements","","","test_change_the_number_of_rows_and_count_them",""
"broken","Tue Sep 19 22:38:44 GMT 2023","Tue Sep 19 22:38:44 GMT 2023","0","tests","Elements","TestElements","","","test_download_file_check",""
"broken","Tue Sep 19 22:38:29 GMT 2023","Tue Sep 19 22:38:29 GMT 2023","0","tests","Elements","TestElements","","","test_web_table_search_added_person",""
"broken","Tue Sep 19 22:39:03 GMT 2023","Tue Sep 19 22:39:03 GMT 2023","0","tests","Test Interactions Page","TestInteractionsPage","","","test_axis_restricted_y",""
"broken","Tue Sep 19 22:38:39 GMT 2023","Tue Sep 19 22:38:39 GMT 2023","0","tests","Elements","TestElements","","","test_moved_link_response_code",""
"skipped","Tue Sep 19 22:38:27 GMT 2023","Tue Sep 19 22:38:27 GMT 2023","0","tests","Elements","TestElements","","","test_radio_button",""
"broken","Tue Sep 19 22:38:55 GMT 2023","Tue Sep 19 22:38:55 GMT 2023","0","tests","Test Interactions Page","TestInteractionsPage","","","test_check_drag_and_drop_simple",""
"broken","Tue Sep 19 22:39:22 GMT 2023","Tue Sep 19 22:39:22 GMT 2023","0","tests","Test Widgets Page","TestWidgetsPage","","","test_menu_tabs_and_subtabs",""
"broken","Tue Sep 19 22:38:18 GMT 2023","Tue Sep 19 22:38:18 GMT 2023","0","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_confirm_alert",""
"broken","Tue Sep 19 22:39:13 GMT 2023","Tue Sep 19 22:39:13 GMT 2023","0","tests","Test Widgets Page","TestWidgetsPage","","","test_what_tab",""
"broken","Tue Sep 19 22:38:33 GMT 2023","Tue Sep 19 22:38:33 GMT 2023","0","tests","Elements","TestElements","","","test_different_click_on_the_buttons",""
"broken","Tue Sep 19 22:38:51 GMT 2023","Tue Sep 19 22:38:51 GMT 2023","0","tests","Test Interactions Page","TestInteractionsPage","","","test_check_change_grid_order",""
"broken","Tue Sep 19 22:38:59 GMT 2023","Tue Sep 19 22:38:59 GMT 2023","0","tests","Test Interactions Page","TestInteractionsPage","","","test_check_drop_will_not_revert",""
"broken","Tue Sep 19 22:38:54 GMT 2023","Tue Sep 19 22:38:54 GMT 2023","0","tests","Test Interactions Page","TestInteractionsPage","","","test_check_change_size_resizable_windows",""
"broken","Tue Sep 19 22:39:21 GMT 2023","Tue Sep 19 22:39:21 GMT 2023","0","tests","Test Widgets Page","TestWidgetsPage","","","test_all_tool_tips",""
"broken","Tue Sep 19 22:38:30 GMT 2023","Tue Sep 19 22:38:30 GMT 2023","0","tests","Elements","TestElements","","","test_web_table_update_person_info",""
"broken","Tue Sep 19 22:38:42 GMT 2023","Tue Sep 19 22:38:42 GMT 2023","0","tests","Elements","TestElements","","","test_not_found_link_response_code",""
"broken","Tue Sep 19 22:39:04 GMT 2023","Tue Sep 19 22:39:04 GMT 2023","0","tests","Test Widgets Page","TestWidgetsPage","","","test_accordian_title_and_content",""
"broken","Tue Sep 19 22:39:17 GMT 2023","Tue Sep 19 22:39:17 GMT 2023","0","tests","Test Widgets Page","TestWidgetsPage","","","test_message_after_hover_to_button",""
"broken","Tue Sep 19 22:38:38 GMT 2023","Tue Sep 19 22:38:38 GMT 2023","0","tests","Elements","TestElements","","","test_no_content_link_response_code",""
"broken","Tue Sep 19 22:39:07 GMT 2023","Tue Sep 19 22:39:07 GMT 2023","0","tests","Test Widgets Page","TestWidgetsPage","","","test_fill_single_complete",""
"broken","Tue Sep 19 22:38:25 GMT 2023","Tue Sep 19 22:38:25 GMT 2023","0","tests","Elements","TestElements","","","test_text_box",""
"broken","Tue Sep 19 22:38:21 GMT 2023","Tue Sep 19 22:38:21 GMT 2023","0","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_frame_size",""
"broken","Tue Sep 19 22:38:52 GMT 2023","Tue Sep 19 22:38:52 GMT 2023","0","tests","Test Interactions Page","TestInteractionsPage","","","test_check_change_list_order",""
"broken","Tue Sep 19 22:39:08 GMT 2023","Tue Sep 19 22:39:08 GMT 2023","0","tests","Test Widgets Page","TestWidgetsPage","","","test_check_entered_date",""
"broken","Tue Sep 19 22:38:26 GMT 2023","Tue Sep 19 22:38:26 GMT 2023","0","tests","Elements","TestElements","","","test_check_box",""
"broken","Tue Sep 19 22:39:05 GMT 2023","Tue Sep 19 22:39:05 GMT 2023","0","tests","Test Widgets Page","TestWidgetsPage","","","test_fill_multi_auto_complete",""
"broken","Tue Sep 19 22:38:58 GMT 2023","Tue Sep 19 22:38:58 GMT 2023","0","tests","Test Interactions Page","TestInteractionsPage","","","test_check_drop_will_revert",""
"broken","Tue Sep 19 22:38:45 GMT 2023","Tue Sep 19 22:38:45 GMT 2023","0","tests","Elements","TestElements","","","test_dynamic_properties_change_color",""
"broken","Tue Sep 19 22:39:12 GMT 2023","Tue Sep 19 22:39:12 GMT 2023","0","tests","Test Widgets Page","TestWidgetsPage","","","test_progress_bar_value",""
"broken","Tue Sep 19 22:38:17 GMT 2023","Tue Sep 19 22:38:17 GMT 2023","0","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_alert_appear_5_sec",""
"broken","Tue Sep 19 22:39:09 GMT 2023","Tue Sep 19 22:39:09 GMT 2023","0","tests","Test Widgets Page","TestWidgetsPage","","","test_select_date",""
"broken","Tue Sep 19 22:38:37 GMT 2023","Tue Sep 19 22:38:37 GMT 2023","0","tests","Elements","TestElements","","","test_created_link_response_code",""
"broken","Tue Sep 19 22:38:47 GMT 2023","Tue Sep 19 22:38:47 GMT 2023","0","tests","Elements","TestElements","","","test_enable_button",""
"broken","Tue Sep 19 22:38:13 GMT 2023","Tue Sep 19 22:38:13 GMT 2023","0","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_new_tab",""
"broken","Tue Sep 19 22:38:57 GMT 2023","Tue Sep 19 22:38:57 GMT 2023","0","tests","Test Interactions Page","TestInteractionsPage","","","test_check_drop_prevent_propogation",""
"broken","Tue Sep 19 22:38:49 GMT 2023","Tue Sep 19 22:38:49 GMT 2023","0","tests","Elements","TestFormsPage","","","test_form_input_and_output_data",""
"broken","Tue Sep 19 22:38:50 GMT 2023","Tue Sep 19 22:38:50 GMT 2023","0","tests","Test Interactions Page","TestInteractionsPage","","","test_check_change_list_order",""
"broken","Tue Sep 19 22:39:15 GMT 2023","Tue Sep 19 22:39:15 GMT 2023","0","tests","Test Widgets Page","TestWidgetsPage","","","test_use_tab",""
"broken","Tue Sep 19 22:38:22 GMT 2023","Tue Sep 19 22:38:22 GMT 2023","0","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_nested_frame",""
"broken","Tue Sep 19 22:38:28 GMT 2023","Tue Sep 19 22:38:28 GMT 2023","0","tests","Elements","TestElements","","","test_web_table_add_new_person_and_check_this",""
"broken","Tue Sep 19 22:38:31 GMT 2023","Tue Sep 19 22:38:31 GMT 2023","0","tests","Elements","TestElements","","","test_remove_person_from_web_table_and_check_this",""
