"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 18 19:10:48 GMT 2023","Wed Oct 18 19:10:51 GMT 2023","2433","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_large_modal_window_text",""
"passed","Wed Oct 18 19:23:32 GMT 2023","Wed Oct 18 19:23:34 GMT 2023","2108","tests","Elements","TestElements","","","test_file_upload_check",""
"passed","Wed Oct 18 19:10:45 GMT 2023","Wed Oct 18 19:10:47 GMT 2023","2629","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_small_modal_window_text",""
"passed","Wed Oct 18 19:39:56 GMT 2023","Wed Oct 18 19:42:11 GMT 2023","135218","tests","Test Interactions Page","TestInteractionsPage","","","test_check_drop_will_not_revert",""
"passed","Wed Oct 18 19:30:44 GMT 2023","Wed Oct 18 19:32:57 GMT 2023","133552","tests","Test Interactions Page","TestInteractionsPage","","","test_check_change_list_order",""
"passed","Wed Oct 18 19:37:31 GMT 2023","Wed Oct 18 19:37:35 GMT 2023","4173","tests","Test Interactions Page","TestInteractionsPage","","","test_check_drag_and_drop_acceptable",""
"passed","Wed Oct 18 19:18:16 GMT 2023","Wed Oct 18 19:18:22 GMT 2023","5479","tests","Elements","TestElements","","","test_web_table_update_person_info",""
"passed","Wed Oct 18 19:26:06 GMT 2023","Wed Oct 18 19:28:18 GMT 2023","132637","tests","Elements","TestElements","","","test_enable_button",""
"skipped","Wed Oct 18 19:33:03 GMT 2023","Wed Oct 18 19:35:16 GMT 2023","133766","tests","Test Interactions Page","TestInteractionsPage","","","test_check_change_size_resizable_windows",""
"passed","Wed Oct 18 19:18:06 GMT 2023","Wed Oct 18 19:18:10 GMT 2023","3973","tests","Elements","TestElements","","","test_web_table_add_new_person_and_check_this",""
"passed","Wed Oct 18 19:18:44 GMT 2023","Wed Oct 18 19:20:57 GMT 2023","133355","tests","Elements","TestElements","","","test_bad_request_link_response_code",""
"passed","Wed Oct 18 20:03:48 GMT 2023","Wed Oct 18 20:06:05 GMT 2023","136860","tests","Test Widgets Page","TestWidgetsPage","","","test_progress_bar_value",""
"passed","Wed Oct 18 20:06:13 GMT 2023","Wed Oct 18 20:06:15 GMT 2023","2325","tests","Test Widgets Page","TestWidgetsPage","","","test_use_tab",""
"passed","Wed Oct 18 19:23:13 GMT 2023","Wed Oct 18 19:23:16 GMT 2023","3146","tests","Elements","TestElements","","","test_no_content_link_response_code",""
"skipped","Wed Oct 18 19:15:46 GMT 2023","Wed Oct 18 19:18:05 GMT 2023","138630","tests","Elements","TestElements","","","test_radio_button",""
"passed","Wed Oct 18 19:06:14 GMT 2023","Wed Oct 18 19:06:17 GMT 2023","2468","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_promt_alert_result",""
"broken","Wed Oct 18 20:06:17 GMT 2023","Wed Oct 18 20:06:26 GMT 2023","8413","tests","Test Widgets Page","TestWidgetsPage","","","test_message_after_hover_to_button",""
"passed","Wed Oct 18 19:23:25 GMT 2023","Wed Oct 18 19:23:28 GMT 2023","2778","tests","Elements","TestElements","","","test_forbidden_link_response_code",""
"passed","Wed Oct 18 19:23:17 GMT 2023","Wed Oct 18 19:23:20 GMT 2023","2844","tests","Elements","TestElements","","","test_moved_link_response_code",""
