"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Sep 19 23:00:18 GMT 2023","Tue Sep 19 23:00:18 GMT 2023","0","tests","Elements","TestElements","","","test_web_table_search_added_person",""
"broken","Tue Sep 19 23:01:15 GMT 2023","Tue Sep 19 23:01:15 GMT 2023","0","tests","Test Widgets Page","TestWidgetsPage","","","test_menu_tabs_and_subtabs",""
"broken","Tue Sep 19 23:00:43 GMT 2023","Tue Sep 19 23:00:43 GMT 2023","0","tests","Test Interactions Page","TestInteractionsPage","","","test_check_change_grid_order",""
"broken","Tue Sep 19 23:00:04 GMT 2023","Tue Sep 19 23:00:04 GMT 2023","0","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_alert_text",""
"broken","Tue Sep 19 23:01:00 GMT 2023","Tue Sep 19 23:01:00 GMT 2023","0","tests","Test Widgets Page","TestWidgetsPage","","","test_select_date",""
"broken","Tue Sep 19 23:01:07 GMT 2023","Tue Sep 19 23:01:07 GMT 2023","0","tests","Test Widgets Page","TestWidgetsPage","","","test_origin_tab",""
"broken","Tue Sep 19 23:00:45 GMT 2023","Tue Sep 19 23:00:45 GMT 2023","0","tests","Test Interactions Page","TestInteractionsPage","","","test_check_drag_and_drop_simple",""
"broken","Tue Sep 19 23:00:07 GMT 2023","Tue Sep 19 23:00:07 GMT 2023","0","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_promt_alert_result",""
"broken","Tue Sep 19 23:00:39 GMT 2023","Tue Sep 19 23:00:39 GMT 2023","0","tests","Test Interactions Page","TestInteractionsPage","","","test_check_change_list_order",""
"broken","Tue Sep 19 23:00:03 GMT 2023","Tue Sep 19 23:00:03 GMT 2023","0","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_new_window_page",""
"broken","Tue Sep 19 23:00:44 GMT 2023","Tue Sep 19 23:00:44 GMT 2023","0","tests","Test Interactions Page","TestInteractionsPage","","","test_check_change_size_resizable_windows",""
"broken","Tue Sep 19 23:00:38 GMT 2023","Tue Sep 19 23:00:38 GMT 2023","0","tests","Elements","TestFormsPage","","","test_form_input_and_output_data",""
"broken","Tue Sep 19 23:00:01 GMT 2023","Tue Sep 19 23:00:01 GMT 2023","0","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_new_tab",""
"broken","Tue Sep 19 23:00:10 GMT 2023","Tue Sep 19 23:00:10 GMT 2023","0","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_nested_frame",""
"broken","Tue Sep 19 23:00:48 GMT 2023","Tue Sep 19 23:00:48 GMT 2023","0","tests","Test Interactions Page","TestInteractionsPage","","","test_check_drop_prevent_propogation",""
"broken","Tue Sep 19 23:00:42 GMT 2023","Tue Sep 19 23:00:42 GMT 2023","0","tests","Test Interactions Page","TestInteractionsPage","","","test_check_change_list_order",""
"broken","Tue Sep 19 23:00:05 GMT 2023","Tue Sep 19 23:00:05 GMT 2023","0","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_alert_appear_5_sec",""
"broken","Tue Sep 19 23:00:53 GMT 2023","Tue Sep 19 23:00:53 GMT 2023","0","tests","Test Interactions Page","TestInteractionsPage","","","test_axis_restricted_y",""
