"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 18 15:10:13 GMT 2023","Wed Oct 18 15:10:18 GMT 2023","5329","tests","Test Interactions Page","TestInteractionsPage","","","test_check_drop_will_not_revert",""
"passed","Wed Oct 18 15:10:23 GMT 2023","Wed Oct 18 15:10:27 GMT 2023","3960","tests","Test Interactions Page","TestInteractionsPage","","","test_axis_restricted_x",""
"passed","Wed Oct 18 15:01:43 GMT 2023","Wed Oct 18 15:01:50 GMT 2023","7140","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_alert_appear_5_sec",""
"passed","Wed Oct 18 15:10:28 GMT 2023","Wed Oct 18 15:10:32 GMT 2023","3442","tests","Test Interactions Page","TestInteractionsPage","","","test_axis_restricted_y",""
"passed","Wed Oct 18 15:09:04 GMT 2023","Wed Oct 18 15:09:09 GMT 2023","5732","tests","Elements","TestFormsPage","","","test_form_input_and_output_data",""
"skipped","Wed Oct 18 15:09:50 GMT 2023","Wed Oct 18 15:09:53 GMT 2023","2251","tests","Test Interactions Page","TestInteractionsPage","","","test_check_change_size_resizable_windows",""
"skipped","Wed Oct 18 15:10:55 GMT 2023","Wed Oct 18 15:10:59 GMT 2023","4371","tests","Test Widgets Page","TestWidgetsPage","","","test_select_date",""
"passed","Wed Oct 18 15:05:42 GMT 2023","Wed Oct 18 15:05:47 GMT 2023","5774","tests","Elements","TestElements","","","test_bad_request_link_response_code",""
"passed","Wed Oct 18 15:09:15 GMT 2023","Wed Oct 18 15:09:20 GMT 2023","4661","tests","Test Interactions Page","TestInteractionsPage","","","test_check_change_grid_order",""
"passed","Wed Oct 18 15:04:19 GMT 2023","Wed Oct 18 15:04:21 GMT 2023","2124","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_nested_frame",""
"passed","Wed Oct 18 15:09:10 GMT 2023","Wed Oct 18 15:09:14 GMT 2023","3672","tests","Test Interactions Page","TestInteractionsPage","","","test_check_change_list_order",""
"passed","Wed Oct 18 15:11:28 GMT 2023","Wed Oct 18 15:11:31 GMT 2023","3383","tests","Test Widgets Page","TestWidgetsPage","","","test_message_after_hover_to_button",""
"passed","Wed Oct 18 15:10:03 GMT 2023","Wed Oct 18 15:10:06 GMT 2023","3731","tests","Test Interactions Page","TestInteractionsPage","","","test_check_drop_prevent_propogation",""
"passed","Wed Oct 18 15:11:37 GMT 2023","Wed Oct 18 15:11:40 GMT 2023","3377","tests","Test Widgets Page","TestWidgetsPage","","","test_message_after_hover_to_text",""
"passed","Wed Oct 18 15:00:46 GMT 2023","Wed Oct 18 15:00:48 GMT 2023","2524","tests","Test Alert Frame Windows","TestAlertFrameWindows","","","test_new_tab",""
"passed","Wed Oct 18 15:08:41 GMT 2023","Wed Oct 18 15:08:48 GMT 2023","6779","tests","Elements","TestElements","","","test_dynamic_properties_change_color",""
"passed","Wed Oct 18 15:11:45 GMT 2023","Wed Oct 18 15:11:51 GMT 2023","6209","tests","Test Widgets Page","TestWidgetsPage","","","test_all_tool_tips",""
"passed","Wed Oct 18 15:10:07 GMT 2023","Wed Oct 18 15:10:12 GMT 2023","4530","tests","Test Interactions Page","TestInteractionsPage","","","test_check_drop_will_revert",""
"passed","Wed Oct 18 15:06:07 GMT 2023","Wed Oct 18 15:08:20 GMT 2023","133327","tests","Elements","TestElements","","","test_moved_link_response_code",""
"passed","Wed Oct 18 15:05:06 GMT 2023","Wed Oct 18 15:05:19 GMT 2023","12574","tests","Elements","TestElements","","","test_web_table_update_person_info",""
"passed","Wed Oct 18 15:09:58 GMT 2023","Wed Oct 18 15:10:02 GMT 2023","3497","tests","Test Interactions Page","TestInteractionsPage","","","test_check_drag_and_drop_acceptable",""
